ID,Comentario,Clasificacion_ISO25010
1501,"Pésima Apple, pésima atención en la misma entidad bancaria , no puedo realizar trasferencia por la App ya que nunca me llaga la clave dinámica a mi teléfono, luego la App se pone lenta y dice que en estos momentos no se puede realizar la operación, lastima que el estado tenga que trabajar con esta entidad financiera",authenticity
1502,"Ésta app falla mucho y desespera su lentitud, a cada rato sale el asunto: El sistema no está disponible en estos momentos"". Y no se puede hacer transferencias a cualquier hora.",not_applicable
1503,"Pésima app, al día me permite entrar 1 o 2 veces, luego presenta muchas fallas, como la contraseña ingresada supero los 3 intentos o en estos momentos no podemos atender su información, etc.",authenticity
1504,"Xq la APPS no se puede entrar con facilidad esta que me dice mas tarde todo el dia ya voy mas de un mes intentando incresar a mi cuenta i no se puede , pesima apps no pueden arreglarlo no tienen el pequeño tiempo de arreglar esa apps que va muy mal asi",not_applicable
1505,Estube descargando la app del banco de la nación y una ves descargada voy a ingresar y me pedía que acepte que la app administre mis llamadas algo raro porque vi un video de como se activa y jamás salió aceptar algún permiso . Por favor alguien que me sugiera como bajar sin esperar este tipo de cosas que la verdad hacen que uno desco fie de estas aplicacion que piden información personal y confidencial a nosotros como usuarios . Gracias,confidentiality
1506,"Es pésima la aplicación, Trabajaba bien pero ya cerca de un mes que no carga, sólo da vueltas sobre la pantalla roja y luego lo rechaza. Por favor más respeto con los usuarios y arreglen esta aplicación.",not_applicable
1507,"Actualicen sus datos desde la banca por internet y ya podrán ingresar a la aplicación. Tiene otro problema que ingreso mi clave de internet y automáticamente me dice ""Usted hizo 3 intentos errados de su clave"" y se bloquea la aplicación por un día, sin haber realizado estos intentos. 1 estrella",authenticity
1508,"No se que pasa con la aplicación, después de la actualización sale un mensaje que dice: LA aplicación no puede ejecutarse en modo de depuración. no quiere abrir no se que hacer haber si el banco se pronuncia al respecto.",not_applicable
1509,"La aplicación se congela y no permite ingresar información personal. Si los programadores de la App no pueden solucionar el problema déjenselo a la inteligencia artificial, pero hoy mismo.",not_applicable
1510,"Muy mala aplicación, desde la semana pasada que quiero realizar una transferencia y no puedo porque se fue el sistema y otro que solo me deja hasta las 4 de la tarde. Me sale más fácil irme al banco que utilizar su aplicación.",not_applicable
1511,Está pésima la aplicación no se puede ingresar que esperan para solucionar este inconveniente o ya darán de baja. Siendo del estado está entidad es la peor en finanzas. Tienen que mejorar y dar solución urgente para poder usar de manera eficaz la app. Hasta que no lo solucionen le daré solo 1 estrella,not_applicable
1512,"Hace semanas que no me deja entrar al aplicativo y cuando quiero entrar a la banca por Internet tampoco entra ... arreglen con urgencia este error, ya que por temas de tiempo necesito saber mi saldo actual al toque... ahora debo ir a un cajero y consultar mi saldo .. no es posible eso.",not_applicable
1513,"No me permite ingresar a la aplicación, solo figura para poner los datos y automáticamente se cierra con un mensaje de falla de la aplicación. Por favor, solucionar el problema",not_applicable
1514,buenas tardes no puedo ingresar al app del banco de la nacion peru desde q cambie mi celular el motivo no lo se pero no se puede descargar en mi celular dice este app no esta funcionando en tu dispositivo nada mas por favor me pudieran ayudar. para mi es mas facil el appp q estar entrando por otro medio como la compuatdora por ejemplo tampoco se puede no se puede por ningun lado por favor necesito ayuda que puedo hacer alguien me dice por favor por favor. gracias buenas tardes por su respuesta,not_applicable
