ID,Comentario,Clasificacion_ISO25010
701,Le falta mucho y aveces se va su sistema en las operaciones,not_applicable
702,mala app se broquea al actualizar,not_applicable
703,"Siempre tiene el problema de que tipeas la clave mal y quieres corregir un número, por más que la clave esté bien... el sistema detecta clave inválida. Si por error humano fue 3 veces, te bloquean el acceso temporalmente. Es una app que parece programada por amateurs (como todo lo del gobierno).",authenticity
704,Me gustaría q la app del banco d la nación sea como el d bcp lo digo x q una app deja tener acceso a 1 a 2 cuentas bancarias sin cerrar sesión..,not_applicable
705,"Por enésima vez hay que actualizar la app en el celular, y cada vez que ha sucedido, hay que ir al banco. Eso debe mejorar. No muestra nada de avance está situación.",not_applicable
706,"Con esta actualización, se me cierra solo. No funciona nada está app. Pésimo servicio",not_applicable
707,"Es una perdida de tiempo actualizar, lo peor del banco de la nación...",not_applicable
708,Podrian implementar la opción de ver los detalles de las transacciones que se realiza,not_applicable
709,Hay cosas que mejorar Hasta ahora todo bien sin problemas espero que siga así solo faltaría atención los días feriados y sábado y domingo,not_applicable
710,Ahora esta actualización no puedo ver el dinero que tengo ni hacer nada,not_applicable
711,No puedo consultar saldo ni últimos movimientos después de actualizar la app.,not_applicable
712,Pésimo,not_applicable
713,"Tener la app o no es prácticamente lo mismo porque casi todo lo tienes que consultar o dar permiso de hacer algúna cosa como transferencia, etc.ES en serio deberían hacerlo más práctico y que se pueda mover el dinero solo mediante la app y no en físico",not_applicable
714,"Siempre tengo problemas para ingresar al Apple, como ahora.",not_applicable
715,Porque no se puede descargar la aplicación del banco de la nación,not_applicable
716,No abre el aplicativo,not_applicable
717,La app está fallando,not_applicable
718,"Pésima, lenta y dificulta su conexión por Internet",not_applicable
719,"Terrible, superlenta y nunca procesa la operacion",not_applicable
720,Se bloquea por tres a cuatro días seguidos,not_applicable
721,No abre,not_applicable
722,No tan buena,not_applicable
723,"pésima aplicación no se puede hacer transferencias rápidas después de 1 hora mandan la clave token, que se puede esperar si es del estado",authenticity
724,"Quiero poner mi cuenta bancaria y la aplicación se reinicia, hasta las webas y lo peor es que quiero transferir a otro banco y no permite salvo toquen físico, del cual ya no fabrican, para más web.. los programadores",not_applicable
725,No se puede ingresar que paso con la aplicación,not_applicable
726,Se cierra la aplicación en mi teléfono Redmi,not_applicable
727,"La peor aplicación para el peor banco, siempre se cuelga y no deja realizar pagos no tranferencias por que si aplicación no reacciona",not_applicable
728,Deficiente,not_applicable
729,No sé puede abrir,not_applicable
730,Pésimo experiencia con esta App.,not_applicable
731,Nunca me permite abrir la aplicación me sale error,not_applicable
732,No acepta mi clave de interner me dice que vuelva a configurar el accseso pero nada,authenticity
733,"Últimamente mucho se congela, por favor arreglen eso",not_applicable
734,Presenta fallas no ingresa,not_applicable
735,"Ufff se para colgando la app , Pero a nada 🤷 a tener que estar haciendo cola para que te digan que no hay sistema pase a plataforma 🤦",not_applicable
736,"Pésima aplicación, cada vez es falla de manera más constante.",not_applicable
737,no deja ver mi estado de cuenta ni hacer transacciones ¿será un bug?,not_applicable
738,Porque no puedo acceder a mi app Bn dice qué en estos momentos no podemos atender su solicitud! Que está pasando con su app hoy día 22/01/2025,not_applicable
739,Aplicacion de porquería ..,not_applicable
740,"Muy mal Debería de funcionar las 24 horas En el momento que más se necesita no funciona, osea uno tiene que esperar y morir de hambre",not_applicable
741,Se satura a cada rato,not_applicable
742,La aplicación es muy buena pero siempre hay algo que lo malogra lo malo de la aplicación es que no se puede transferir dinero fácilmente primero tienes que ir a banco de la nación para poder transferir dinero esos un problema sería de la misma aplicación pa qué se pueda transferir dinero sin ir al banco de nación para pedir el código es te hacen perder el tiempo yendo eso por favor arreglen de la aplicación,not_applicable
743,No me deja ingresar,not_applicable
744,"La pantalla queda congelada, y uno no puede estar esperando horas y horas para ver si funciona",not_applicable
745,Pesima app,not_applicable
746,Buenas excelente aplicación,not_applicable
747,"La atención en banco de la nación de las quintanas Trujillo es pésima ,no te ayudan más lo que se enojan urgente cambio de personal",not_applicable
748,No me sirvió Para nada y todos mis datos están conformes perdida de tiempo. Sin embargo no me aceptan si no tienen el Servicio de Yape no pregunten nada simplemente digan que no lo tienen.,not_applicable
749,No abre,not_applicable
750,Arreglen el app urgente,not_applicable
751,"Pésima, solo puede abrirla una vez, luego te sale q los datos son inválidos y tienes q desistalarla y volver a instalar. Toda una tortura.",authenticity
752,"La aplicación parece una estafa, instala, no puedo abrir mi cuenta digital, ya voy varias semanas así, no me dan solución no sé si mi dinero aún existe o ya me robaron.😢",integrity
753,Hoy 8 de enero del 2025 la aplicación no carga para hacer ningún movimientos es una completa tortuta,not_applicable
754,Señores en cargados de la app del banco de la nación hoy estoy tratando de ingresar para hacer mis operaciones y la aplicación está inservible no funciona para nadapot favor hoy 08/01/2025 la app del banco está inservible no sé puede abrir lo desinstale y lo volví a instalar y no sé puede abrir ahora más bien el toquen se me bloqueó por lo que desinstale ahora a otro tema ir al banco para activar que mal servicio lo del estado está cada día peor,authenticity
755,Pésimo esta peor que ir al banco mismo nada de atención,not_applicable
756,Me convenio fácil,not_applicable
757,Cada vez más pésima la aplicación,not_applicable
758,"Me dice que el número de la tarjeta está errada, Pero no es así encima es nueva. Está aplicación no me funcionó para nada. Pésima",not_applicable
759,Funcio solo cuando quiere.cuando uno lo necesita no pasas nada arren por favor gracias,not_applicable
760,Muy buena está app va facilitar las operaciones y evitar las colas,not_applicable
761,Basura no sirve,not_applicable
762,He adquirido un honor 200 y no puedo abrir mi cuenta del Banco de la Nación,not_applicable
763,Un asco esta aplicación. Pésimo servicio por parte del estado.,not_applicable
764,Muy buena,not_applicable
765,"No se porque en mi casa no puedo ingresar a la aplicación sin embargo vengo a la casa de mi madre y si logro ingresar, que esta pasando o es que solo se puede ingresar a la aplicación en ciertas zonas, cabe recalcar que hace un mes si podia ingresar en cualquier lugar pero ahora solo estando en casa no puedo y en otras zonas si, esto es bastante fastidioso ya que no puedo verificar mis cuentas desde casa Quien puede darme solucion a ello Agradezco su respuesta",not_applicable
766,"El banco de la nación es lo peor,será q es del estado ,es insufrible solo con la banca móvil talvez",not_applicable
767,Nunca ingresa a pesar de poner datos correctos,authenticity
768,No funka para nada. No enciende,not_applicable
769,"NO PERMITE HACER TRANSFERENCIAS SALE ""OPERACIÓN NO PERMITIDA"" Y EN OTROS CASO NUNCA LLEGA LA CLAVE DINÁMICA 🤨 PARA QUE CREANN ESTA APP SI NO VA A FACILITARNOS, NI VA A RESULTAR FUNCIONAL??? PORFAVOR LOS ENCARGADOS ARREGLEN ESTOO... PÉSIMOS SERVICIO",authenticity
770,U no se,not_applicable
771,"Para lento, el aplicativo",not_applicable
772,Por qué mi app banco de la nación no pu do ingresar,not_applicable
773,No puedo entrar a la aplicación cuando quiero entrar sale inmediatamente ayuda,not_applicable
774,demora demasiado la clave virtual,authenticity
775,No sé puede abrir la aplicación,not_applicable
776,Por favor solucionen la pantalla congelada,not_applicable
777,pésimo servicio,not_applicable
778,Por q no tengo acceso,not_applicable
779,Bien,not_applicable
780,Por rato ni funciona ni deja entrar para poder hacer pagos o tranferencias,not_applicable
781,La peor app que ha podido existir en el Perú y todo el mundo!!,not_applicable
782,Instalo la aplicación y nunca abre,not_applicable
783,"Ya no sirve esta app...llevo 3 meses cambiando mí clave ya q siempre q intento ingresar ,me sale q no se puede ingresar ,cambio d clave y me sigue saliendo igual que no se puede ingresar .",authenticity
784,Pésimo,not_applicable
785,Qué aplicación para más inservible. De verdad deberían solucionar los muuuuuchos problemas que tiene esta aplicación.,not_applicable
786,Estoy tratando entrar a la app desde la mañana y nada. Que porquería.,not_applicable
787,Es una porquería,not_applicable
788,No está bueno mejorar las opciones,not_applicable
789,Pésimo la apps,not_applicable
790,"La verdad soy una trabajadora de agente multired de BN y la aplicacion no me inicia , se cierra automáticamente. Ya no no puedo ver mis transacciones, pésima aplicación",not_applicable
791,No se puede abrir la aplicacion,not_applicable
792,Pésimo servicio de la app del banco de la nación no me permite abrir mi aplicativo ya voy intentando varias veces y nada,not_applicable
793,La bendita clave dinámica nunca llega arreglen por favor la app!,authenticity
794,Pésima se congela no permite abrir la aplicacion,not_applicable
795,Ni siquiera se puede abrir la aplicación de la se queda congelada en la pantalla roja con el logo.,not_applicable
796,No puedo hacer transferencias,not_applicable
797,no quiere iniciar la aplicación 😮‍💨😮‍💨,not_applicable
798,No pasa nada,not_applicable
799,"Buenos días. Por favor solucionen el problema , no se puede ingresar .",not_applicable
800,Siempre el mismo problema para depositar 👎,not_applicable
