ID,Comentario,Clasificacion_ISO25010
2101,"Por favor deberian incluir en la app la opción de poder visualizar las tarjetas de créditos asociadas a nuestra cuenta de ahorros para estar pendientes de nuestros consumos, saldo disponible, fecha de cierre de facturación y los últimos día de pago de la tarjeta de crédito mastercard BN",not_applicable
2102,"Una desgracia el aplicativo...en otras palabras el programador... Cada vez no abre solo mensaje ""en estos momentos no pudimos procesar la informacion"", que proceso?.. nisiquiera abre el app...solo podemos usarlo a veces.",not_applicable
2103,"Me pide actualizar mis datos y se cierra solo cuando intento actualizarlo, lo peor es que no deja ver saldos ni nada hasta que actualice mis datos que irónicamente no se puede porque el app se cierra sola.",not_applicable
2104,"Desde finales de septiembre 2023, existe problemas al abrir la app, no deja ingresar en absoluto, ni reinstalando. Ojalá den solución pronto.",not_applicable
2105,"El app falla constantemente. Por otro lado, ya es hora de que eliminen las comisiones por operaciones interbancarias. Considerando la atención que dan en oficinas, sería bueno que otorguen este beneficio para priorizar el uso virtual y no tener que acercarse innecesariamente.",not_applicable
2106,"Ha mejorado mucho, pero la pantalla congelada y errores constantes al abrir la aplicación es muy tedioso, y más cuando hay emergencias...",not_applicable
2107,"Pide actualización cada vez y tengo que ir al banco a activar mi toquen de manera presencial y la verdad es incómodo, por qué no siempre hay tiempo para hacer esas gestiones y uno trabaja en lugares alejados es necesario que el toquen digital esté activo siempre",not_applicable
2108,"No puedo instalar la última versión en mi celular, es un Huawei P8lite, no me muestra ningún mensaje de error simplemente se se cierra al intentar abrir, y no indica ningún mensaje de alerta.",not_applicable
2109,Actualice la aplicacion y ahora no puedo ingresar porque desde que abro la app no puedo ingresar mis datos para acceder a mi cuenta...esta congelada porque no deja acceder a nada...arreglen esta situacion porque no puedo hacer ningun movimiento y es realmente molesto.,not_applicable
2110,"Me pide mi clave dinámica de token Digital, la pongo y nunca me carga, se vuelve al inicio de la app... No puedo ver mi saldo, movimientos y mas... Pésimo.... Ademas me quiero comunicar por sus canales de atención y ninguno funciona.",authenticity
2111,"no funciona el app cada vez que intento abrir la aplicación... abre y se cierra sola, no puedo ingresar absolutamente nada..... por favor arreglen eso... necesito ver mis saldos.",not_applicable
2112,"Muy pésima aplicación Es un dolor de cabeza inves de mejorar esta peor por qué no tratan de imitar al menos al banco BBVA que aplicación es mucho mejor que hay, llevo años con esta aplicación del banco de la nación y es peor, habré si lo mejoran no deja ingresar se corta se Cierra, ya basta agan de una aplicación bien.",not_applicable
2113,"LA APP no funciona la mayor parte del tiempo, no hay forma de consultar mis saldos, porque vía telefónica se cuelga la llamada. Un desastre, si no fuera porque el estado me pide tener una cuenta aquí, ni se me ocurría abrirla",not_applicable
2114,"Esta App es pésima, cuento con clave SMS pero a veces funciona y a veces no cuando hago pagos o transferencias, no abre, dice tienes 3 intentos errados, deben mejorar este servicio",authenticity
2115,"Banco de la Nación, tu actualización es una desgracia, no se pueden hacer transferencias, pagos de luz y telefonía. Justo en este momento que los ciudadanos necesitamos poder hacer uso de estos mecanismos para no salir de casa. Espero que mejoren su Apk",not_applicable
2116,"La mas pesima aplicación, hacer como 20 intentos para entrar y luego no me permite hacer transferencias o pagos, totalmente Inutillll!!!!! SON UNOS INCOMPETENTES PARA HACER TAN MALA APP, QUE EN VARIOS AÑOS NO PUEDEN CORREGIR....",not_applicable
2117,"Totalmente pésimo, todo el tiempo no está disponible, no funciona el toquen, y para variar ahora último hace 1 semana me hicieron un depósito en efectivo desde un agente, a la fecha no ha llegado a mi cuenta. Qué estafa!!!",integrity
2118,"Es una pésima app, me hizo actualizar y ya no puedo ingresar, sale un anuncio donde dice q la app no puede ejecutarse en un emulador.",not_applicable
2119,"Me deja ingresar una vez, luego ya no funciona más, pensé que era tema del teléfono pero el problema persiste, puede qué sea el sistema operativo, es harmony os o quizá sea el Android. Tengo un Huawei p smart 2019",not_applicable
2120,"Ya voy casi un mes tratando de hacer una transferencia y sale error, ya actualizaton su aplicativo y no funciona hasta el día de hoy, siquiera comuniquen por sus páginas oficiales que la app está inservible.",not_applicable
2121,"Qué pasa señores, no puedo entrar a la aplicación, ""en estos momentos no hemos podido procesar la operación"", eso nomás arroja cada vez que quiero usar el aplicativo; qué quieren, que vaya al banco? Se supone que tienen que dar las facilidades del caso para que no nos expongamos yendo al banco, pésimo servicio, arreglen ¡¡¡Por favor!!! Esta falla. Nosotros usamos el aplicativo porque necesitamos realizar nuestros pagos y transferencias.",not_applicable
2122,"La aplicación no es mala, de hecho es atractiva a la vista. El problema es el banco. Nunca se puede transferir, constantemente no hay sistema y lo mismo ocurre en la plataforma web. Es un desastre. Esto demuestra que lo privado siempre superará a lo publico.",not_applicable
2123,"Horrible la verdad, he hecho 3 giros de las cuales quienes lo tenían que cobrar jamás lo cobraron y eso que pasó 1 semana de ello yo no sé porque tanto lío y problema, y cuando quiero hacer transferencia peor dice ""lo sentimos hágalo más tarde"" y la gente de sus cajas peor aún me mandaron al desvío al final el monto jamás salió del banco, y peor aún cuando intento pagar agua y luz online sale el mismo dichoso aviso jaja para que diablos existe esta aplicación? Para que saque Token y todo eso?",integrity
2124,Al parecer la app solo es útil para visualizar tu saldo. Deben quitar ese estigma de incompetencia que caracteriza a las entidades del Estado. Deben estar a la vanguardia como lo hacen las empresas privadas. Un ejemplo es implementar el token digital y estar dando mejoras continuas a los errores que puedan surgir en la app.,not_applicable
