ID,Comentario_Original,Clasificacion_ISO_25010_2023
1001,"Esta aplicación es lenta, se congela a cada rato y tengo q volver a ingresar, cuando quiero entrar a pagar mi tarjeta de crédito se congela. No es amigable la aplicación, no sé cómo se apagan o encienden las tarjetas o como se pueden configurar. Cuando paso de una tarjeta a otra se congela . Estoy muy descontenta con esta versión",resistance
1002,"Me servía mucho la app, no tenía ningun problema, pero desde hace semanas trato de activar el token digital, pensé que solo me pasaba a mi pero estoy leyendo y la mayoría de opiniones se quejan por eso, sería bueno que lo solucionen, sin activar el token la aplicación no serviría. Gracias.",authenticity
1003,"Es una completa desgracia, no sirve ni para firmar con el Toquen Digital y el Biométrico; y pienso dejar el uso de esta aplicación. Muy aparte que, ni los supuestos asesores, muchas veces cuando se les llama al banco no saben qué hacer, no brindan soluciones reales, ni en el banco mismo; no saben dónde están parados. Realmente es muy mala esta aplicación y peor con estas últimas actualizaciones. Pero, de ésto, pienso hacer un escándalo nacional.",authenticity
1004,"Tanto que te roba este banco y no pueden realizar una buena aplicación. No puedo ingresar a mi cuenta bancaria por la app. Trato de llamar a soporte y colocan una grabadora que te dicta las opciones predeterminadas. Y sigo sin poder ingresar, de verdad que asco de banco como dan un mal servicio.",not_applicable
1005,"Está es la peor Banca móvil que existe, siempre les recomendaría otras bancas, en resumidas palabras, es lento, sale error a cada momento, sus mantenimientos son casi siempre (spoiler: no actualizan nada) y por último, a partir de las 12 siempre deja de funcionar. Usen otra app, no pierdan su tiempo con BBVA.",not_applicable
1006,"Horrible!! No puedo hacer ninguna transferencia, nisiquiera puedo compartir el n° de cuenta y se cuelga. Lo desinstale más de 3 veces y persiste el mismo problema. Simplemente esta es una versión inútil. La versión anterior era mucho mejor y no tenía ningún problema.",not_applicable
1007,"La aplicación, no brinda accesibilidad a disposición del usuario, ya que no se puede ingresar a consultar, transferir o pagar a través de ella porque sólo abre la vez que lo instalas y luego no, tienes que desinstalar e instalar cada vez que quieres usar la aplicación, lo que incomoda mucho. Recomiendan, borrar el caché y datos, y el problema persiste.",not_applicable
1008,"La última actualización la vuelve una basura de app, pierde funcionabilidad por mejor estética que les sucede!. Restauren que la constancia de operación sea tan detallada con la anterior, donde sea un comprobante que pueda usar para hacer ver que hizo, uno que diga de que cuenta a que cuenta se hizo la transferencia, el monto el nombre del beneficiario y benefactor, y sobre todo la referencia de la operación. El modelo anterior era más productivo. Al menos den la opción de usar la versión anteri",non_repudiation
1009,"Realmente, cada vez peor. La nueva App se suponía que iba a ser mejor, hicieron tanta publicidad para que sea horrorosa. Cada cierto tiempo tengo problemas para visualizar las opciones. Entro y se queda en blanco, tengo que cerrar y volver a abrir 2 o 3 veces más. Ahora, entro y me sale la publicidad de tipo de cambio y no me deja salir, tengo que cerrar y abrir 2 o 3 veces nuevamente hasta que en una de esas por suerte pueda entrar a ver mi saldo y hacer depósitos. Una lágrima esta App.",not_applicable
1010,"Hace unos días abrí la aplicación hasta que cuando me indican para realizar el Token Digital, el cual me enviará un mensaje de texto con el código pero no me llega ningún mensaje. Estoy así un buen rato y lo malo de todo es que no me deja ver nada de transacciones y movimientos que haya realizado ante un pago. Espero que puedan solucionar lo más pronto posible.",authenticity
1011,"La anterior version era mucho mejor , desde ayer tengo problemas para abrir la app demora mucho en cargar solo la pantalla que te pide co traseña se queda colgado he contado mas de 8 minutos y solo se queda en el logo de bbva y no carga he preguntado a otros compañeros del trabajo y les pasa lo mismo , solo cuando reiniciamos el celular alli recien carga y es muy tosco la plataforma a mi gusto . Porfavor resuelvan el problema de carga de la app la snterior version no presentaba esos problemas",not_applicable
1012,"Esta app es mucho más lenta que la anterior hasta para abrirla se demora, expone más a las personas, en primera pantalla salen los saldos de las cuentas en números enormes, no debería ser así, la anterior me parece mucho más funcional y práctica, quise efectuar los pagos que normalmente hacía y no me permitió",confidentiality
1013,"No se pueden realizar transferencias y las desaparecieron las opciones de pagos el cual mediante la búsqueda dificulta en realidad, no se puede activar el token, y que pena que en vez de mejorar empeoró la aplicación, la anterior versión estuvo buena, hoy en día con ma pandemia necesitamos realizar operaciones desde casa y esta app no nos da las facilidades.",authenticity
1014,Todo normal hasta q salió un msj TIENES UNA NUEVA VERSIÓN.. ACTUALIZALA!! Accedi para actualizar pero sale un msj de Abrir por Play Store sin embargo no actualiza ni sucede ningún cambio.. Señores de BBVA q tipo de actualizacion es ese.. Porfavor hagan cambios para beneficiar más rápido el uso de la App a los usuarios no perder mucho tiempo y ser perjudicados...,not_applicable
1015,Hace dos días lo actualicé y mejor no lo hubiera hecho porque no me permite realizar transferencias y el token digital siempre arroja error. Con la versión anterior todo estaba genial y realizaba mis operaciones en la comodidad de mi hogar. Intentaré instalarlo de nuevo o que el banco solucione dicho error técnico.,authenticity
1016,"Que pésimo! No puedo pagar mis tarjetas, no permite ver las opciones de destinatarios de pagos, hay q escribir en el buscador para que recién aparezca y eso sí es que hay el servicio, con el antiguo app podía hacer más cosas, a parte que es lentísimo, con este nuevo APP han empeorado limitándonos y haciendo arrepentir al usuario de tener su cuenta sueldo en BBVA. URGENTE!!! MEJOREN EL APP QUE SEA MÁS PRÁCTICO, RÁPIDO Y QUE SE PUEDA HACER EL PAGO DE DIFERENTES A SERVICIOS A DIFERENTES ENTIDADES!",not_applicable
1017,"Pésimo; yo tengo 3 cuentas en BBVA para poder agilizar mis pagos y envios pensando q en otro banco no lo podria hacer. La anterior App si funcionaba bien no entiendo porq cambian algo q ya estaba muy bien hecho , para realizar un cambio deberian estar 100% seguros de q el cambio es para mejora, estan perjudicando a sus afiliados. Se q la App es gratuita pero aun asi es un derecho del afiliado el buen desarrollo de sus funciones.",not_applicable
