ID,Comentario_Original,Clasificacion_ISO_25010_2023
201,hay dificultades para ingresar.,not_applicable
202,"Recientemente hay muchos problemas de logueo, no se puede ingresar a la cuenta en momentos urgentes.",not_applicable
203,Pésimo no se puede entrar al aplicativo tampoco se puede usar plin,not_applicable
204,Se cuelga todos los días,not_applicable
205,"porfavor arreglen los problemas que tiene el aplicativo, no está funcionando bien",not_applicable
206,"La última actualización es pésima demora en cargar o simplemente no ingresa a la cuenta, deberían independizar plin del BBVA como lo hace el BCP",not_applicable
207,"se cuelga demasiado, muchos pasos para poder ingresar. tienen que mejorar mucho esta app",not_applicable
208,"sinceramente cada vez peor el servicio. cuando más se le necesita, en mantenimiento, en mantenimiento. sinceramente le pongo cero, de las peores app's de banca móvil.",not_applicable
209,"Pésimo servicio, últimamente se cuelga y demora en cargar.",not_applicable
210,para fallando,not_applicable
211,Muy chevere pero se cae a cada rato sin mencionar que es lento.,not_applicable
212,No me permite ingresar a la app con mis credenciales e intentado por 3 dias seguidos 🤦‍♀️.,not_applicable
213,"app demasiado lenta, demasiados errores, el plin no funciona, se cae la aplicacion muy seguido, y se tiene que esperar un largo tiempo.",not_applicable
214,"hola, Buenos días estoy tratando de plinear o yapear pero me sale error, hasta cuándo será así está app que mala experiencia",not_applicable
215,"Cada día peor esta aplicación, te pide token a cada rato, es super molesto estar ingresando a activar con dni y foto. Además que se cuelga en plena transferencia, ni que decir q ahora te descuentan cada 3 pagos o retiros. BASURA DE APP REALMENTE",authenticity
216,"pésima, una basura está aplicación...para llorar",not_applicable
217,mal muchas fallas no me deja ingresar y más,not_applicable
218,pésimo el aplicativo no pasa nada muy lento se descuelga,not_applicable
219,"Luego de usarla y ""cerrarla"", tengo que ir a aplicaciones y forzar el cierre de la app porque de lo contrario si intento volver a ingresar se queda congelada. Muchas veces hay problemas para entrar en la aplicación. Bastante mediocre.",not_applicable
220,"No puedo ingresar a la app en reiteradas ocasiones, esto es el un desastre, por favor mejoren",not_applicable
221,"otra vez no permite ingresar al aplicativo y son dos veces esta semana que presenta este error, uno ya no puede disponer de su dinero de manera inmediata a traves de plin!! deberian separar el plin del aplicativo igual como es con el bcp",not_applicable
222,hoy 17/7/25 no puedo entrar a la app aparece error,not_applicable
223,se cae cada rato.,not_applicable
224,muy mal no deja ingresar después de la actualización.,not_applicable
225,"07/2025: se ha caido la app no permite iniciar sesion para hacer operaciones, llamo a asistencia telefonica del banco y la contestadora automaticamente me dice que no hay sistema y que haga mis operaciones en otro momento. nadie contesta esto tiene varios dias, no recomiendo el uso de esta app",not_applicable
226,una porquería de app se cuelga se cierra no deja enviar depósitos a contactos y las actualizaciones empeoraron todo pensando muy en serio en cambiarme de banca por culpa de una app que en vez de simplificar todo retrasa las operaciones,not_applicable
227,buena app,not_applicable
228,no es seguro 🔐 y encima te cobra mantenimiento una porquería total,not_applicable
229,Ya apliquen la nueva interfaz que existe en otros países. Ya esta se siente obsoleta,not_applicable
230,"al inicio funcionaba bien pero ahora tengo que activar el token diario, no se cual sea el motivo pero es incomodo",authenticity
231,esta horrible la aplicación no se puede plinear ni nada,not_applicable
232,buena,not_applicable
233,"UNA PORQUERÍA, NO PUEDO ACEDER A TOQUEN NI PLIN,PORQUERIA DE APLICACION",authenticity
