ID,Comentario_Original,Clasificacion_ISO_25010_2023
601,me. han robado mi dinero y el BBVA no responde me cambiaré de banco,integrity
602,"facil de usar pero, no puedo hacer transferencias a otros bancos ya sale como error. ademas el sistema de ingreso biometrico a la app no sirve. siempre debo poner mi contraseña para ingresar",authenticity
603,pésimo el aplicativo no puedo ni yapear ni plinear peor aún no se puede hacer transferencia ahí si cada vez que quiero confirmar el yapeo o cualquier transacción me envía devuelta a la pantalla de inicio de sesión,not_applicable
604,bueno,not_applicable
605,"no se puede abrir el app se queda cargando y nunca abre. Hay momento de suma urgencia que necesito abrirla, y se queda cargando!!! Por favor, tienen que hacer con la app!",not_applicable
606,"no abre la aplicación, a veces si a veces no, que fastidio",not_applicable
607,Demora en la apertura de la app,not_applicable
608,"Pésimo servicio, no se puede ingresar al aplicativo. De todos los bancos es el más horrendo...",not_applicable
609,no hay soporte por telefono,not_applicable
610,"Me descontaron 750 de un préstame virtual que nunca desembolsaron y al hacer mi reclamo,me hicieron la devolución de solo 80 soles de los 750",integrity
611,"😒sinceramente quería dejarla sin estrellas😡 ,día a día su servicio es deplorable cada vez es peor ,borran registro de huella y no se puede hacer plin ,sin razón no hay servicio en las madrugadas se ponen errores y no se puede contactar con los de calle Center cada vez me da ganas de dejar este banco y recibir un mejor servicio ya sea virtual o presencial son de muy baja categoría y no hacen nada por resolverla 😔",authenticity
612,"como es posible que al app falle , y no te deje ingresar para hacer una operacion , desastre total",not_applicable
613,Buena,not_applicable
614,"Para mí, es fundamental tener el plin a la mano ya que me salva de emergencias, no me hace nada de gracia que cuando se les de la regalada gana, me lo desactiven y tenga que volver a verificar mi toquen digital, mejoren su porquería porfavor, son un banco que gana millones.",authenticity
615,"Una porquería. Se actualiza y de pronto no se puede entrar ni por la web ni cambiar de contraseña, da toda clase de errores y la atención por teléfono es sólo en horario de oficina. Lo que antes se podía, como activar el token digital con nfc, ya no sirve. Falla siempre de distintas maneras. Cambien de banco.",authenticity
616,"Quiero activar el token en el aplicativo pero solo me permite tomar foto al DNI pero a la hora del selfie sale error, ya varias veces he intentado y nada, solucionen ese problema, por que llame a la línea y me dice que me acerque al banco para solicitar una nueva tarjeta para activarla y me cobran por eso 20 soles, que buen negocio esa es la opción de solucionar el problema?, no es suficiente con cobrar una comisión en cada retiro sino que ahora es esa trampa",authenticity
617,no permite ingresar deben arreglar de inmediato no podemos continuar así. pésima aplicación,not_applicable
618,Pesimo llevo 2 meses sin poder usar la app. Llamo a todos lados y no hay solucion. De verdad que molestia,not_applicable
619,muy bueno el trabajo que realizan,not_applicable
620,pesima app te cambian el token digital a cada rato y no sabes cual es tu codigo aveces tengo que salir para entrar de nuevo que ni celular puedes cambiar pesima,authenticity
621,"Está demasiada lenta y me pide generar tokem pese a que estoy con la opción activa una perdida de tiempo y sin acceso a mis operaciones 16/05/25 Nuevamente problemas con el app, que me pide token para prender mi tarjeta, y prender mi tarjeta para activar token, todo de un día para otro pese a tener el token activo, llamo y no pudieron ayudarme, me hicieron ir a la oficina, tampoco pudieron y van varias semanas en que no puedo realizar transacciones online... No recomiendo esta app cuidado",authenticity
622,aveces se buguea en activar el token,authenticity
623,creo que hay mucho por mejorar en la app deberian hacerla más rápida. es demasiado lenta y cada ves que haces un pago y envías la copia la app regresa al inicio. y cuando quieres hacer un plin o cualquier sistema de billetera digital al abrir los contactos se vuelve a inicio. en conclusión tiene muchas fallas está app.,not_applicable
624,"Que horrible experiencia.... tengo más de 24 Horas que no me permite entrar al aplicativo, me dice que no puede ingresar al aplicativo, inténtelo más tarde.",not_applicable
625,"una M de app, antes era super útil pero ahora hay que intentar 20 veces para que entre. un asco de app.",not_applicable
626,me cobran comisión y supuestamente pedí la cero comisión,not_applicable
627,Pésima aplicación de esta banco todo lo hacen complicado no puedes plinear no puedes transferir en ciertos horarios no facilita nada.,not_applicable
628,se vuelve lento en ocasiones,not_applicable
629,un desastre de app todos los días me pide que active el token de seguridad ni me deja salir de esa opción y lo peor es que para que acepte las fotos hay q intentar mil veces y con una cámara profesional al parecer dios arreglen esa cosa,authenticity
630,"la peor app , hace de lo digital lo más asquerosamente lento.",not_applicable
631,"Tengo problemas para acceder aplicación, no se a que debe este percance, indica que no se puede abrir sesión, pese a que ya lo desinstalé e instale otra vez en mi teléfono",not_applicable
632,No puedo activar el token cuando elijo la opción de verificación en dos pasos. Tengo la app actualizada con los permisos correspondientes para que acceda a mi cámara y me sigue saliendo error. Pésimo servicio!,authenticity
633,"No se que ha pasado con la app. No se puede ver los saldos de las cuentas, y solo aparecen puntos. Es difícil para poder ver los montón a pagar de mi tarjeta de créditoy los cargos a las tarjetas. Realmente pésimo.",not_applicable
634,una porquería de aplicación... nisiquiera me permite ingresar.. antes al menos podía .. la desinstale y volví a instalarla pensando q se arreglaría pero fue peor... pésima aplicación.,not_applicable
635,bueno,not_applicable
636,mali,not_applicable
637,buena chevere excelente,not_applicable
638,🗑️ de banco,not_applicable
639,en la app no se puede plinear y es lenta la app un desastre,not_applicable
640,"si pudiera calificar con 0 estrellas, o haría, a veces sin explicación deja de funcionar la aplicación",not_applicable
641,"muy poco intuitiva la app, uno se pierde, tengo otras app de bancos y tienen mejor diseño",not_applicable
642,De mal a peor. y para los que usamos la clave dinámica con lo mal que funciona este aplicativo es tremendamente un fastidio y pérdida de tiempo,authenticity
643,tiene muchas fallas el aplicativo y no hay donde reportar no puedes Aser ningún movimiento,not_applicable
644,"Merece 0 estrellas. Jamás había tenido problema con una app de Banco hasta ahora. Lo peor de todo es que nadie te da solución. Llamas a la banca y te dicen que vayas al Banco, vas al Banco y te dicen que llames a la banca. Algo tan simple como la activación del token digital se ha vuelto una historia sin fin. Un día lo active y al otro el Banco lo desactivo, cuando vuelvo a intentar me da mil errores. Que pesadilla, la peor aplicación de Banco que puede existir.",authenticity
