ID,Comentario_Original,Clasificacion_ISO_25010_2023
1601,"Es frustrante. De un momento a otro ya no puedo entrar a mi sesión, ni a mi token digital, solo aparece una pantalla blanca que no carga nada más. El problema es que ni siquiera puedo hacer confirmaciones de pago via web porque el token digital tampoco funciona. Es terrible y pésimo servicio.",authenticity
1602,"Necesito una solución de la aplicación soy nuevo sacándome una tarjeta y al querer afiliarme a la app porque necesito ver mis movimientos, hasta ahora coloco mis datos y se queda en pantalla de carga, y me frustra está situación de la app, y eso que tengo un buen dispositivo y una red muy estable. Que error es esto.",not_applicable
1603,"Al parecer el dueño de la app, no tiene creatividad, pésima la actualización. Nosotros como usuarios nos brinda dificultad en general, no hay ningún tipo de diseño didáctico ni facilidades que nos pueda ayudar en realizar operaciones rápidas. Nos genera dificultad en buscar alguna operación que queremos realizar, el diseño completamente plano sin gracia. Lo hubieran dejado como estaba sin la actualización, y no obligarnos a actualizarlo.",not_applicable
1604,"Pésimo, no sé a quién se le ocurrió ese formato pero lo único que hace es confundirte. Los ingresos y los gastos no me cuadran con mi saldo disponible, y no me salen todos las operaciones qie hago, como en la app del bcp. Y encima tampoco puedo ver cuando alguien me plinea, y ya no encuentro la app del plin por ninguna parte, que fea experiencia la verdad.",integrity
1605,"Decepcionante y Pésimo, imagine tener una experiencia superior, la app de banca móvil más improductiva de Perú, luego de haber creado la cuenta de ahorros y depositado resulta que no puedo transferir y mucho menos recibir transferencias de dinero, no puedo ver los movimientos, realizar pago de servicios etcétera, para variar me.cobraron 17 soles por realzar un depósito de 3 K y lamentablemente fue la peor elección, mil veces el app y banco falabella o Interbank",not_applicable
1606,"Cuando quiero ingresar me sale ""error"" lo realice tantas veces que lo bloquearon, ahora no se que hacer, instale esta aplicación por tema de trabajo y ahora no puedo visualizar nada. Es pésima esta aplicación, complica más la vida de los usuarios. Ahora tengo que esperar hasta el día lunes para poder ver si pueden solucionarlo.",not_applicable
1607,"Es una pena que la aplicación no funcione correctamente. Desde hace 2 días quiero pagar mi factura de Movistar Móvil y me sale error que no tengo conexión a Internet, si estoy a full 4G. Solucionen el inconveniente ya que son muchos los errores con los pagos mediante la aplicación.",not_applicable
1608,"Me cree una cuenta digital y no hay opcion para vincular con la tarjeta actual que ya tenemos, nos obliga ir a oficina a vincularla o sacar nueva tarjeta , hasta para cambiar de número tienes que ir a un cajero, se supone que todo ya es virtual y te ahorras de ir al banco, pero hacen todo lo contrario obligandote visitar el banco. es una pérdida de tiempo de ir hasta alla, que mal servicio dan...",not_applicable
1609,"Pésima esta aplicación, si pudiera adjuntar imágenes x este medio lo realizaría, de como no se conecta de manera rápida o cuando hago pagos de igual manera se demora demasiado, piden el CCVdinámico y no tiene nada de dinámico por que se demora para conseguir, intente hacer mi reclamo llamando y elevando por correo pero no te dan solución, ojalá mejoren o tendré que migrar a otra entidad.",not_applicable
1610,"Desde la mañana tratando de usar el App para distintas transacciones y no funciona... Se queda la pantalla principal en blanco una vez que ingresas la clave... Uno llama al Call Center y no te saben dar razón... Pésimo servicio Ya envié la información solicitada hoy temprano, pero sigo con el mismo problema y sin tener respuesta.",not_applicable
1611,"La verdad es tengo otras aplicaciones de otros bancos y el de este es una tontería, lo peor es que no actualiza los pagos en línea, no puedo verificar mis movimientos de los pagos realizados demora demasiado, no tengo ese problema con lo otro banco, por favor consideren eso por que parece de la otra era.",integrity
1612,"Me gusta la App pero ya no confío en ella. Me ha fallado muchas veces en los últimos meses. Creí que era mi teléfono hasta cambié de equipo y todo igual. Lento, no puedo ingresar fácilmente, se cuelga. No se puede trabajar así. Como en todo, si no hay confianza no hay nada...",not_applicable
1613,"La app cada día peor. En un lapso de 20 días, 4 veces me pide activar el token digital, porq dice q no está activado o q es dispositivo nuev, cuando lo vengo usando hace años. Quiero comprar algo, no se puede, pues hacer eso demora horas, ya que debes recibir un sms q NO LLEGA. Si viajan, lleven tarjetas de otros bancos más confiables. Plin también pésimo, el dinero se retiene y te descuentan, pero el receptor no recibe, entonces, no tienes ni tu plata, ni el pago hecho, y debes volver a pagar.",authenticity
1614,"No funciona el app y siempre tiene errores.. la versión anterior era mucho mejor y fácil de usar. Deberían parchar el app.. últimamente la app no abre se queda en la primera parte no carga, y si carga ingreso y se pone todo negro y nunca ingresá tengo qué cerrar hacer un refresh al celular ingresar hace lo mismo se pone negro pero entra al minuto.. ya desinstale el app varias veces eh instalé nuevamente y sigue mostrando los mismo errores tengo un Huawei p20 pro",not_applicable
1615,"Aplicativo demasiado lento en tareas simples como ingresar números, buscar contactos etc. Demasiados pasos. Tras la ultima actualización, no entra, o demora demasiado, y no me deja enviar dineeo a yape si ese contacto unicamente tiene yape (y no plin). No puedo proceder, me pide ""invitar"" a plin a mi contacto. Mejoren esto!",not_applicable
1616,"Está aplicación no cumple con su función. He intentado encontrar la razón por la que no puedo ingresar, pero ya me rendí. Un día, de pronto, no sirvió más. Por lo que se lee en los comentarios, se trata de una aplicación con con mal funcionamiento desde hace mucho tiempo. Acaso no interesan al banco las molestias que causan a sus clientes?",not_applicable
1617,"No abre la app, abre cuando quiere y está nueva actualización sólo complica todas las funciones. Antes estaba perfecto y como dicen sólo faltaba agregar el reconocimiento de huella digital y estaba perfecto. Pero ahora es difícil de manejar y para empeorar ni siquiera abre.",not_applicable
1618,"Pésimo el aplicativo, cuando quieres hacer una transacción no s epuede porque sigue cargando. Ni que decir de ir al banco, lo único que te dicen es que siga cargando. Les dije, pero si sigue asi en todo quiero anular mi cuenta, y en vez darme alguna solución, atinaron a decie que me acerque a ventanilla",not_applicable
1619,"Sinceramente pésima, muy mal la interface, lenta en todo, al tocar con el dedo y de forma espontánea repetir la acción, realiza otra que en la sgte presentación está y genera una acción involuntaria e induce a serios errores, si van a mejorar algo, hagan pruebas antes en un segmento de personas, evalúen amigabilidad, rapidez, seguridad, errores involuntarios y demás pruebas; por ahora solicito que se regrese a la versión anterior, que era mil veces mejor, hasta que revisen cada detalle de esta.",not_applicable
1620,"Buenas noches BBVA. La última versión presenta problemas , al pie de la app de muestra constantemente el mensaje ""SE PERDIO CONEXIÓN"", esto ocasiona que no encuentre mis operaciones frecuentes. Adicional sugerir vuelvan al diseño anterior, mucho más fácil e intuitivo, este nuevo layout es poco practico para su uso.",not_applicable
1621,"Es un asco, se guinda, no abre, las opciones son invasivas. La versión anterior era mucho mejor, aparte que incorporaba todo el ecosistema como Lukita por ejemplo. Actualización : uno como cliente se adapta por necesidad, pero lo lógico es que prueben un producto antes de lanzarlo al mercado, la aplicación anterior era de las mejores en la banca peruana, como para que salga esta versión que parece no la hubieran revisado, desmejorando la calidad de servicio que ofrecían",not_applicable
1622,"Cada cierto tiempo el token digital se desactualiza y debo reinstalar la aplicación. No sé si este problema se solucione escribiendo mi DNI porque es un problema que veo le pasa a varios usuarios. Por favor, mejoren eso porque sino de qué sirve tener la mejor tecnología (como se jactan en la campaña de ""Uga Uga"") si finalmente no puede ser usada cuando se necesita.",authenticity
1623,"Desastre de actualización, en lugar de hacer más fáciles las operaciones complican las cosas, en la versión antigua tenía plim y lukita configurados, ahora tengo que volver a hacerlo y no se puede ninguno de los 2, quiero hacer transferencias y sale que no se puede, encima cobran S/7.5 por operación, cobro que nunca avisaron (su multaza les puede caer por eso), antes se diferenciaban por colores los movimientos. DESATRE DE ACTUALIZACIÓN. MAL BBVA.",not_applicable
1624,"Desde el añi pasado he venido usando la app y muy bien el funcionamiento, hoy quise hacer transferencias y me salía que no esyoy conectado a internet. Pensé mis datos se terminaron,ya en casa probé con el wifi y lo mismo 😒😒.acabo de actualizar la app. Posiblemente sea por eso, pensé. Vuelvo a abrir y sigue saliendo lo mismo.. no se pásen!!! Pésimo servicio",not_applicable
1625,"Yo manejo todas las apps de los bancos & sin duda alguna está es la peor, lento en todos los aspectos, al momento de hacer la transferencias, al momento de plinear, se congela. Es un asco, en todos los sentidos. Deberían de dejar de hacer tantos sorteos & enfocarse en mejorar su app.",not_applicable
1626,"Hice lo que me dijiste, coloque RUC, email, acepte las condiciones, password, aparece el botón de afiliarte (porque ha validado todo lo anterior) y cuando pico en dicho botón aparece que ha ocurrido un error y que intente nuevamente, he verificado, he cambiado datos, he intentado de todo y NO SE PUEDE!!!",not_applicable
1627,"Hola. La app es útil para verificar el saldo de tus cuentas sin embargo para hacer operaciones de transferencia y pagos, siempre, queda en blanco. No ocurría con la anterior versión. Por favor solucionen ese error. Genera malestar e incertidumbre sobre la transacción hecha.",not_applicable
1628,"Que incómodo, ya no puedo hacer transferencias porque el botón de ""buscar cuenta"" nunca se activa pese a que la cuenta está bien escrita, y además, se cuelga cuando minimizo la aplicación y la vuelvo a abrir. En resumen está nueva versión es muy mala no la recomiendo.",not_applicable
1629,"Está pésima la actualización desde hace una semana aprox que no puedo abrir la aplicación, sale cargando y luego me saca del aplicativo, porfavor corregir eso lo más pronto posible. Sino vuelvan a lo de antes de actualizar, ahí no presentaba problema alguno. Cambiaré mi opinión cuando se solucione.",not_applicable
1630,"esta nueva version es visualmente más moderna pero en la práctica es un asco y complicada de entenderla... la versión anterior era más facil de usar, intuitiva, rápida, y se complementaba con lukita, ahora te pide descarges otra app. 1. mucha publicidad 2. se cierra sin previo aviso 3. la visualizacion de los consumos en tarjeta de credito es confusa 4. quitaron opciones para gestion (cancelacion) de productos 5. no se integra con lukita 6. demora demasiado en abrir (04 largos segundos)",not_applicable
1631,"Pésima experiencia con el aplicativo desde hace más de 2 años, lo uso por obligación por que en mi negocio intento dar una facilidad a los que son usuarios de este banco, pero siempre con la expectativa que mejore y siempre es PEOR. Su interfaz es más lenta que la justica, llena de publicidad o notificaciones irrelevantes (por más que lo borré aparece a la siguiente) no puedo transferir a otras cuentas hace meses, unicamente tengo q retirar de cajero en pleno 2024 😒",not_applicable
1632,"Necesitan mejorar el tiempo de respuesta de la App. En la integración con plin, para la búsqueda de contactos es un parto, demasiado lento. Lo peor es que en algunas ocasiones selecciono un contacto y como no termina de cargar por completo la vista, se seleccionado otro contacto.",not_applicable
1633,"Muy lenta en el tiempo de respuesta, esta que se demora para actualizar y validar datos y cuando fui a balidar la clave tocken digital me hizo repetir la misma opcion de manera consecutiva varias aceptando los los terminos y condiones repetidamente haciendome confirmar una y otra vez la informacion. Que malos. Tuve experiencias muy malas y desmotivadoras con su nueva app es muy pesima. Desarrolladores hagan algo para mejorar app por favor. Gracias.",authenticity
