ID,Comentario_Original,Clasificacion_ISO_25010_2023
1801,"Desde el día de ayer no puedo acceder a mi app no me permite ingresar a ver mis datos, desinstalé la app para volver a instalar y ahora me sale un error cuando trato de acceder, esto preocupa porque. No puedo ver mis movimientos ni pagar ni hacer ningún tipo de movimiento. Y además desde la última actualización me salen errores.",not_applicable
1802,"He cambiado de teléfono, y ya solicité mi token digital; pero cuando quiero realizar una operación me aparece el mensaje: ""No se puede realizar la operación con esta cuenta"". No entiendo el error, y el número indicado para el soporte técnico no tiene una opción para un error de este tipo.",accountability
1803,"No me permite activar el token. Después de colocar el cvv sucede que aparece el círculo de espera y la espera se hace eterna. Nunca se llega a activar el token y por lo tanto no puedo realizar compras vía web o en apps de cualquier comercio. Conclusión, no puedo usarla para compras por Internet.",authenticity
1804,"Actualizaron. Pensando solo ennlos que pueden adquirir equipos de gama mas alta. Me funcionaba bien. Cumplia todos las funciones y me era dd mucha utilidad. Tengo android 5 sin opcion de poder cambiar mi equipo. Un total perjuicio para sus usuarios. A desistalarla porq ya no me sirve para nada. Gracias Bbva.",not_applicable
1805,"La facilidad de uso de la versión anterior era más intuitiva, solo había que cambiarle la interfaz de diseño pero cambiaron todo, interfaz y uso. El informe de las transferencias no tiene siquiera el logo del banco, tiene un diseño recontra básico, el anterior tenía mejor presentación. Otra cosa por ejemplo es en la vista de movimientos, las depósitos y retiros están de mismo color, no es fácil diferenciarlos, se tiene que ver el signo - para diferenciarlos. Antes era mucho mejor en usabilidad",not_applicable
1806,"La actualización es un desastre. Se detiene, no responde, tienen demasiadas ofertas del banco que confunde. Es muy desordenado. Si tienen la posibilidad de no actualizar, ¡ni lo intenten! ¿Cómo hago para regresar a la versión anterior?",not_applicable
1807,"Pesima app, se cierra cada momento, las animaciones quitan la rapidez y uno no puede hacer nada porque se cierra la app o se reinicia estoy teniendo mala experiencia con ustedes... Veo los comentarios y no dan solucion. Otros aplicativos de otros bancos son mas practicos no entiendo que mania de hacer pesado y menos util el aplicativo.",not_applicable
1808,"Buenas tardes, la nueva actualización no me permite entrar al aplicativo Lukita, cuando trato de ingresar me sale un aviso que dice ""El programa de acceso anticipado está completo"" y no puedo realizar la transferencia de manera inmediata... podrán solucionar ese problema...??? Saludos",not_applicable
1809,"Es un desastre total está actualización de la app, no puedo mandar plin ni yape a ninguno de mis contactos me cierra la aplicación y es demasiado lenta , por favor hagan algo para arreglar el problema ya que me obliga a cambiar de entidad bancaria por la ineficiente servicio no merecen ni una estrella sino menos 100 .",not_applicable
1810,"es una porqueria la actualizacion, deben volver a la interfaz anterior, ahors la app es muy lenta, las animaciones son feas, no es una interfaz amigable y las opciones no son facil de encontrar, realizas una transaccion y quieres compartir la imagen y demoraaa, aparte que la imagen la genera incompleta,la mitad se ve y lo demas en blanco, es realmente pesimo",non_repudiation
1811,"Desde que le cambiaron la estructura al app fue súper mal, la pantalla se queda en blanco, es más lenta, no reconoce la huella o la clave, y con todo los robos informáticos, da miedo, ya no estás seguro. Verdaderamente una decepción",authenticity
1812,"No pude descargar la última actualización, luego desinstalé y volví a instalar, pero igual no se instala la app. El operador que me atendió al llamar al 595-0000 me quería repetir todo los pasos ya realizados y al decirle que ya los había hecho, solo atinó a decirme (de muy mala forma) que no entendía mi problema y que ese no era problema de la app del BBVA y que mande un correo al Google Play.",not_applicable
1813,"Buenos días ....esta app presenta problemas a la hora de Aser los pagos con plin no aparece la información completa en tus movimientos y aparece en retenciones pero con fechas desactualizadas y no te brinda la hora que as hecho el pago por lo cual no te ayuda en nada tengo un problema de un plin que Ise un pago doble lo cual no puedo Aser reclamo xq la fecha me aparece desactualizada en retenciones y no me.aparece la hora .....",non_repudiation
1814,"Su App está horrible, super complicado el manejo de las transacciones, hasta la forma en la que se exportan los comprobantes de pago. La versión anterior era mucho más amigable para el consumidor, hagan un formato que se adapte al tamaño de la pantalla de celular",non_repudiation
1815,"Esta aplicación siempre ha sido la solución para todas mis operaciones. Pero esta última actualización, simplemente dejo mucho que desear. Una reverenda porquería y lamentablemente un mal necesario porque ahora para hacer operaciones demora más y encima no actualiza el saldo. Pdta: Estimado bot (o persona que lo diseña) y que respondes en automático a todos: ni te animes a que mande un correo o WhatsApp xq nadie lo hara. Toma nota de está queja y las demás, y soluciona el problema. Gracias.",integrity
