ID,Comentario,Clasificacion_ISO_25010
1901,"Para cuando sacan el ""modo oscuro"" para ahorrar batería y no molestar la vista con el color blanco, cuando quieres pagar por Plin muy lento y se cuelga, debe de haber la opción de descargar varios estados de cuenta a vez ó poder seleccionar lo que se requieren. Muchos errores y fallas tiene su app deforma consecutiva y lo peor que no avisan cuando realizan sus actualizaciones internas",not_applicable
1902,Esta app esta pensada para iPhone y no para Android. Cada que se pulsa la tecla de atrás se sale la app. También debería haber un botón de agregar todo cuando quiera agregar dinero a mi alcancía. Al momento de levantarse el teclado tapa lo saldos y para ocultarlo no se puede presionar atrás ya que esto cierra la app.,not_applicable
1903,"Estoy indignada hace 3 dias que no puedo ingresar a la app porque me dice que hubo un error, llamo a su numero de atención para que me brinden alguna solución y sus representantes una porquería porque no saben que decir y me derivan a otra área sin motivo alguno, la verdad que siempre he estado contenta con el servicio ya que puedo realizar múltiples operaciones pero hasta que no me den una solución estoy insatisfecha!",not_applicable
1904,"La peor aplicación del mundo , llevo 2 días enteros tratando de ingresar a mi app y me sale error3 , llamo a servicio al cliente y llevo en espera esperando aún asesor ma de 50 minutos y nunca contestaron , solo me atendieron por WhatsApp me dieron una solución y cuando quise hacerla me sigue arrigando el mismo problema , que están tendiwndo fallas y que me diga a un banco en persona , osea tengo que ir a perder mi tiempo , maldita sea la hora que me pase a este banco.",not_applicable
1905,"La nueva interfaz es horrible, poca informacion visible, cuadros vacios enormes reduciendo la visibilidad de los movimientos y otra informacion importante. De que me sirve tener una pantalla enorme en el celular si no puedo visualizar todo lo que necesito de un solo vistazo. Debieron mantener el orden y ubicacion de los menus anteriores, ahora hay que adivinar donde esta cada cosa. Se supone que las actualizaciones son para mejorar, no para empeorar. Ojala y lo arreglen.",accountability
1906,"Está súper lenta, se bloquea y no deja hacer Plin o transferencia y lo peor que no deja tomar capturas para poder demostrar que no se puede hacer algunas funciones.... Tener en cuenta que no todos tenemos los mismos requerimientos con el plin mucho ojo por eso aún el yape los supera .. q pena porque debería estar al mismo nivel",not_applicable
1907,"Pésima APP actualizaron el servicio y se volvió peor, antes era lenta, ahora no puedo hacer ningún tipo de operaciones, por su actualización, deben de avisar a los clientes sobre estos cambios antes de realizaron, llevo 1 semana complicada para hacer mis pagos y encima en canales de atención es una ida y vuelta única me mandan del WhatsApp a la Tienda y la Tienda me manda a la Banca Teléfonica y ellos nuevamente al WhatsApp, pero nadie me da solución,Pésimo servicio..Que decepción Interbank",not_applicable
1908,"El gran problema es que no guarda tus datos una vez que haz seleccionado la casilla. ¿Para que fue actualizada está app? ¿Para sacar de quicio a los clientes? Favor de arreglar ese tema,y los otros de los que se quejan los demás clientes, caso contrario tendré que cambiar de banco.",not_applicable
1909,"Antes podia usar la app para visualizar mi cuenta de ahorros y mi cuenta de credito, ahora tengo q sacar mis tarjetas a cada momento q quiero visualizar alguno de estos, ya q han separado los productos, se supone q ambos me pertenecen, la ultima actualizacion es totalmente pesima... mejoren eso, porq en vez de facilitarnos las cosas, nos complican mas, ahora con la frecuencia de robos, en la calle no puedo estar sacando mis tarjetas a cada momento solo para ver cuanto de saldo tengo o de credito",resistance
1910,"Es una pena que en vez de mejorar su app hayan hecho lo contrario, llevo dias intentando realizar unas transacciones y sale Error, ahora no puedo ni ingresar a la aplicación!!! Solucionenlo cuánto antes por favor, no nos obliguen a irnos a otro banco, ustedes eran el mejor 😭",not_applicable
1911,"De mal a peor, no puede ser que quiero mandar un plin y me salga error, vuelvo a intentar y sale lo mismo ahora salgo y me encuentro que se mando 2 veces el plin y me lo registro aún cuando en su ventana decía que no se podía y me lo contó 2 veces, ahora me comunico con el destinatario y veo que no le llegó nada pero a mí sí me descontó 2 veces la operación, no puede ser, eh perdido 800 soles en una sola operación, malísimo, ésto no se los perdono y me voy hacer mi reclamó a mayores",integrity
1912,"Malograron la app con la última actualización, nada práctica, ya no hay las operaciones frecuentes, ahora toma más tiempo hacer un movimiento o ver algo que era tan simple antes. La anterior versión lo máximo, lo destaca de todas las app de bancos la mejor.",not_applicable
1913,"Buenas tardes. La verdad la app me parece buena, es fácil de usar y realizar operaciones, pero la califico con una estrella porque no me refleja en los movimientos los gastos de la tarjeta de inmediato. es una urgencia que arreglen ese detalle, porque siempre me ha gustado revisar y llevar el control, pero no lo refleja sino hasta dos semanas o a veces un mes después, es demasiado tiempo. Debe reflejarse al momento que pasó la tarjeta así tal como refleja las transferencias y los retiros. Graci",accountability
1914,"Que está pasando están dando un pésimo servicio, quiero comprar en línea y me dice saldo insuficiente ya van a ser 3 días y sigue con lo mismo , a partir de media noche ya no se puede comprar ni retirar por los constantes mantenimientos que tienen , en ves de arreglar la APP la están dañando, deben de cambiar su equipo de trabajo",not_applicable
1915,"En lo personal me parece que la aplicación tiene todo lo necesario, es super útil porque hasta tiene para guardar los pagos o transacciones frecuentes. Pero en esta oportunidad le pongo 3 estrellas porque 2 o 3 veces al mes parece que la aplicación se cae y no permite ingresar ni por la banca por Internet y realmente ese es un problema que deben resolver porque siempre hay urgencias y esto es un problema grandisimo.",not_applicable
1916,"Atentos Interbank está robando, lo siguiente es que realice 2 abonos de mi cuenta, al verificar veo que el monto del saldo es de menos. Llamo a atención al cliente y se demora más de media hora y eso que no responden. Apagó la llamada pues no responden y al querer volver a llamar, simplemente se cuelga la llamada automáticamente",integrity
1917,"Hoy 9 nov 2024 nueva actualización,,, ahora ya *NO PERMITE TOMAR CAPTURA DE MIS MOVIMIENTOS BANCARIOS* opción necesaria para revisar saldos . Horrible está nueva versión,,, veo que no soy le unica que encuenta mal ! en la versión anterior podía hacer mis pagos de servicios y tranferencias mensuales muy fácil y rápido, estaban todos grabados,por eso mantenía está cuenta,,,, ahora hay más pasos con un formato complicado,, ya cancele una cuenta ahora será la otra",not_applicable
1918,"La verdad tengo más de 10 años en este banco por últimamente se volvió comomlos otros mala atención, demora en llamadas, el App una porquería y creo que seguirán en caída libre.. no se que pasa con interbank pero la decepción se está haciendo tan frecuente que creo que ya es hora de cambiar de banco...",not_applicable
1919,"Porqueria total de aplicación, llevo ya más de un mes tratando de hacer Transferencias o pagos desde los fondos de mi cuenta del Interbank y no he podido. Es un desastre total ni los mismos asesores del banco saben dar explicación. Tengo mi dinero sin poder usarlo, no es justo que por la ineptitud del banco tenga mi plata retenida, sin poder darle uso. Definitivamente tendré que migrar todas mis transacciones al banco BBVA continental.",not_applicable
1920,"En muchas ocasiones desaparecen las operaciones frecuentes, y cuando llamo, los ejecutivos encima me insinúan que es mi equipo telefónico, eso molesta. También varias veces se desconecta y sale un mensaje que la operación no se pudo realizar, me ha pasado muy seguido. Es una aplicación muy básica, pero es la única con que cuento, así que uso lo mínimo necesario. Pero no todo es malo, tiene una alcancía virtual, que me ayuda a ajustarme, eso me salvo mi navidad.je",not_applicable
1921,"Muy mala la actualización , la anterior era muy buena ,ahora poder ver mis movimientos de mi tarjeta de crédito no los puedo hacer por el app , tengo q entrar a la web , solo se visualizan los dos últimos ,fui al banco a ver si había alguna solución pero la encargada ni siquiera sabía que hacer, era muy buena pero la malograron",accountability
